track_name,title,url,job_type,client_location,description,min_budget,max_budget,fixed_price,experience_level,skills,proposals,interviewing,invites_sent,unanswered_invites,client_total_spent,duration,work_hours,hires,active,client_industry,client_type
android_developer,Senior Mobile App Developer/Consultant (React Native) required for iOS and Android,https://www.upwork.com/jobs/Senior-Mobile-App-span-class-highlight-Developer-span-Consultant-React-Native-required-for-iOS-and-span-class-highlight-Android-span_~021896495181704015670/?referrer_url_path=/nx/search/jobs/,Fixed-price,United States,"We are seeking an experienced Senior Mobile App Developer/ Consultant to oversee our software engineering team during the development of a React Native-based mobile application for iOS and Android. The app enables selective application sharing rather than full-screen mirroring.

The consultant will ensure coding standards, quality assurance, best practices, and project timelines are upheld. This role requires technical oversight, risk mitigation, and process optimization to ensure seamless development and deployment.

Key Responsibilities:

1. Project Timeline & Development Progress Tracking
-Monitor engineering milestones, sprint goals, and development velocity within the React Native ecosystem.
-Ensure timely completion of core functionalities, including screen key authentication and selective application sharing.

2. Technical Oversight & Code Quality Assurance
-Ensure the React Native codebase follows best practices for maintainability, scalability, and performance.
-Validate cross-platform compatibility for iOS and Android.
-Oversee debugging efforts address data format recognition and application sharing accuracy.
-Oversee CI/CD pipelines for efficient deployment, testing, and bug tracking in React Native.
-Ensure structured QA testing for performance, security, and stability across different devices.
-Advise on development workflows to ensure efficiency with a lean team structure.

3. Risk Management & Technical Problem-Solving
-Identify technical risks in the mobile app’s architecture, integrations, and performance.
-Address network and device compatibility issues, ensuring smooth performance across different smart displays.
-Provide strategic guidance on scalability for future extensibility, including potential cloud integrations.
-Act as a bridge between engineering, product management, and leadership teams.

Requirements:

-10+ years of experience in software development and technical leadership, with expertise in React Native mobile app development.
-Strong understanding of JavaScript, TypeScript, Redux, and React Native performance optimization and State Management libraries.
-Experience with WebRTC for real-time communication, including peer-to-peer connections, media streaming, and low-latency optimizations.
-Knowledge of encryption protocols (TLS, DTLS & ICE), DRM compliance (HDCP), and mobile app security best practices.
-Experience with CI/CD pipelines, automated testing frameworks, and Agile development methodologies.
-Strong track record of ensuring on-time project delivery while maintaining high-quality code standards.
-Ability to identify and mitigate risks, troubleshoot integration challenges, and guide developers toward efficient solutions.
-Experience with cloud-based architectures, backend APIs, and cross-platform development is a plus.
-Monitoring TestFlight for iOS beta testing, handling app versions, and ensuring smooth go-live.","$1,000.00",,"['$1,000.00', '']",Expert,"['Smartphone', 'React Native', 'Android', 'iOS Development', 'iOS', 'Mobile App Development', 'WebRTC']",5 to 10,4.0,7.0,1.0,$550,,,2.0,1.0,,Individual client
android_developer,Flutter Developer Needed for AI-Powered App (iOS & Android) with web,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-Powered-App-iOS-amp-span-class-highlight-Android-span-with-web_~021896492959204044496/?referrer_url_path=/nx/search/jobs/,Hourly,India,"We are looking for a highly skilled Flutter developer to build a cross-platform mobile application with a focus on performance, scalability, and modern UI/UX. The ideal candidate should have strong experience in Flutter, Dart, Firebase, and API integrations.

🔹 Key Responsibilities:
Develop a high-performance mobile application for iOS & Android using Flutter.
Implement real-time search, filtering, and dynamic content loading.
Integrate third-party APIs and work with RESTful services for data fetching.
Optimize app performance with lazy loading, caching, and smooth animations.
Implement user authentication (Google, OTP, Email, Apple Login).
Work on AI-powered personalization & recommendation features (optional but a plus).
Ensure scalable architecture and maintain clean, modular code.
Use Firebase for authentication, cloud storage, push notifications, and analytics.
Maintain best practices in security, state management, and performance tuning.


✅ Strong experience in Flutter & Dart (minimum 2+ years).
✅ Hands-on experience with Firebase services (Auth, Firestore, Functions, Analytics).
✅ Experience in integrating REST APIs & third-party services.
✅ Excellent UI/UX skills to develop sleek, modern app interfaces.
✅ Knowledge of AI/ML (TensorFlow Lite, Firebase ML Kit) for image processing is a plus.
✅ Strong understanding of state management (Provider, Riverpod, or Bloc).
✅ Familiarity with Affiliate APIs, eCommerce APIs, or real-time data processing is a plus.

Preferred Skills (Not Mandatory):
Experience with backend technologies like Node.js, Express.js, or Firebase Functions.
Knowledge of web admin panel development (React.js, Flutter Web) is a plus.",$3.00,$8.00,"['$3.00', '$8.00', '']",Entry,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Firebase', 'User Authentication', 'AI Mobile App Development', 'Kotlin', 'Java', 'Flutter', 'Dart', 'Android Studio']",5 to 10,1.0,2.0,1.0,,6+ months,More than 30 hrs/week,,,Tech & IT,Individual client
android_developer,Android Developer Needed for App Publishing Assistance,https://www.upwork.com/jobs/span-class-highlight-Android-span-span-class-highlight-Developer-span-Needed-for-App-Publishing-Assistance_~021896444116129357278/?referrer_url_path=/nx/search/jobs/,Fixed-price,Kenya,"I am looking for an experienced Android developer to assist with reviewing and preparing app files for submission to the Google Play Store. Your role includes ensuring the app meets Play Store guidelines and guiding me through the publishing process.

Payment:
💰 $30 per app successfully published
📌 Experience in Play Store publishing

How to Apply:
Please share your experience with app publishing and examples of apps you've worked on.",$150.00,,"['$150.00', '']",Intermediate,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Mobile App Development']",Less than 5,3.0,0.0,0.0,,,,,,Education,Small company (2-9 people)
android_developer,Business Developer for Voiceroom Application in Thailand,https://www.upwork.com/jobs/Business-span-class-highlight-Developer-span-for-Voiceroom-Application-Thailand_~021896486276920762971/?referrer_url_path=/nx/search/jobs/,Hourly,Thailand,"We are seeking a skilled business developer with connections in the live streaming industry, particularly with agencies, unions, or families involved in this field. This role involves leveraging your network to promote our Voiceroom application and drive user engagement. Ideal candidates will have experience in business development or sales and an understanding of the live streaming landscape in Thailand. If you are passionate about tech and have the right connections, we want to hear from you!",,,[''],Intermediate,"['Relationship Management', 'Sales Management', 'High-Ticket Closing', 'Smartphone', 'Web Development', 'Sales', 'B2B Marketing', 'Lead Generation']",Less than 5,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,Tech & IT,Mid-sized company (10-99 people)
android_developer,Mobile App Audit Expert Needed,https://www.upwork.com/jobs/Mobile-App-Audit-Expert-Needed_~021896484536611839454/?referrer_url_path=/nx/search/jobs/,Fixed-price,United States,"We are looking for a skilled mobile app auditor, either an individual or a company, to conduct a comprehensive audit of our mobile application. The ideal candidate will evaluate the app's performance, usability, security, and compliance with industry standards. Your insights will help us enhance our app's user experience and overall functionality. If you have a proven track record in mobile app audits, we would love to hear from you!",$300.00,,"['$300.00', '']",Expert,"['Smartphone', 'Android', 'App Store Optimization', 'iOS Development', 'iOS']",5 to 10,0.0,0.0,0.0,$26K,,,10.0,7.0,,
android_developer,IoT Platform Development for Data Collection and Control,https://www.upwork.com/jobs/IoT-Platform-span-class-highlight-Development-span-for-Data-Collection-and-Control_~021896483070392274407/?referrer_url_path=/nx/search/jobs/,Hourly,Saudi Arabia,"We are seeking an experienced developer to build a robust IoT platform capable of collecting data from IoT devices and enabling remote control functionalities. The ideal candidate will review provided documents detailing all MQTT messages to ensure seamless integration. Your expertise in IoT architecture and MQTT protocols will be crucial in delivering a scalable solution. If you have a passion for IoT and a proven track record in creating similar platforms, we would love to hear from you!

the iot device is ready and all MQTT messages will provided

it is recommended to implemented on know cloud provider like AWS, google or Azure

if you have alternative solution and save money other than using cloud service its welcome to discuss it.

it is recommend if you  speak Arabic language in addition to english",,,[''],Intermediate,"['Python', 'AI App Development', 'AI Model Integration', 'Payment Gateway Integration', 'Web Development', 'Full-Stack Development', 'WordPress', 'WooCommerce', 'Internet of Things', 'AI Agent Development', 'Web Application', 'PHP', 'JavaScript']",20 to 50,0.0,0.0,0.0,,1-3 months,Less than 30 hrs/week,,,,Individual client
android_developer,Simple color matching mobile game,https://www.upwork.com/jobs/Simple-color-matching-mobile-game_~021896482559467265502/?referrer_url_path=/nx/search/jobs/,Fixed-price,Pakistan,Hello. I'm looking for someone to help me create a very simple minimal mobile game based on a video I've seen of the game. I'm attaching the video here and that will give you a good idea of what I want it to be. It's a casual color matching game where you have to match the colors and only matching colors can be placed together. We can discuss the style and gameplay further down in our conversation. It would be appreciated if the game is developed I'm flutter. I would also like to publish the app and have a slot for ads somewhere that can have the ability to be turned off.  Thanks for reaching out,$150.00,,"['$150.00', '']",Intermediate,"['Game Design', 'Smartphone', 'In-App Purchases', 'Mobile Game', 'Android', 'User Experience', 'Firebase Cloud Firestore', 'iOS', 'Game Development', 'Mobile App Development', 'Game Design Document', 'Flutter', 'Tablet']",15 to 20,1.0,0.0,0.0,$265,,,3.0,0.0,,
android_developer,"Develop an app ""TaskSphere"" with Kotlin Multiplatform ( IOS + Android)",https://www.upwork.com/jobs/span-class-highlight-Develop-span-app-TaskSphere-with-Kotlin-Multiplatform-IOS-span-class-highlight-Android-span_~021896481220208378878/?referrer_url_path=/nx/search/jobs/,Fixed-price,Georgia,"Develop an app with Kotlin Multiplatform for IOS and Android
This app is task manager
Deadline 7-10 days
Documentation : https://docs.google.com/document/d/1Kpvx62zSXj3KOkpTF8eTISjkSSkOdZsGxao6_vzItTU/edit?tab=t.0#heading=h.lb3vbz330ld4",$45.00,,"['$45.00', '']",Intermediate,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Mobile App Development', 'Kotlin']",5 to 10,0.0,0.0,0.0,$147K,,,1.0,679.0,,
android_developer,,https://www.upwork.com/jobs/Web-and-Mobile-App-span-class-highlight-Development-span-for-Informal-Traders-Registration-Nairobi_~021896481047471066599/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
android_developer,Beta Testers Wanted for New Social Media App | Easy Money | Android Only,https://www.upwork.com/jobs/Beta-Testers-Wanted-for-New-Social-Media-App-Easy-Money-span-class-highlight-Android-span-Only_~021896481115963989470/?referrer_url_path=/nx/search/jobs/,Fixed-price,United States,"📢 Earn even more! For every 5 friends you invite, you’ll earn an extra $10—no limit on how much you can make!

We’re looking for Android users to beta test a new social media app and earn quick and easy money while helping us improve the platform. No prior experience needed—just sign up, test features, and provide feedback!

📢 iOS beta testing will be available soon, but this opportunity is for Android users only at this time.

-

✅ Sign up and set up your profile (upload a profile picture, add a header, and write a bio).
✅ Engage in the platform for at least 3 days by posting, commenting, and interacting.
✅ Provide feedback in the Settings tab of your profile.
✅ Keep the app updated—minor bug fixes will be pushed within 24 hours, and all you need to do is update the app from the Play Store.
✅ Earn extra money by referring 5 friends = $10 bonus (no limit).

-
Requirements:
• Must have an Android phone (iOS beta testing will come later).
• Willing to actively use the app for at least 3 days.
• Open to providing feedback through the settings tab.
• Able to update the app when new updates are released in the Play Store.

-

Why Join?

💰 Get paid for simply using the app!
🚀 Be part of an exclusive early launch for a new social media platform.
📱 No long-term commitment—just test, invite friends, and earn.
🎯 After the 3-day testing period, you’re free to continue using the app if you enjoy it!",$10.00,,"['$10.00', '']",Entry,"['iOS Development', 'iOS', 'Android', 'Smartphone']",50+,5.0,0.0,0.0,$11K,,,40.0,6.0,Tech & IT,Mid-sized company (10-99 people)
android_developer,Senior iOS Developer,https://www.upwork.com/jobs/Senior-iOS-span-class-highlight-Developer-span_~021896476016817762851/?referrer_url_path=/nx/search/jobs/,Fixed-price,India,"Role: Senior iOS Developer
Experience: 7+ years
Location: Remote (PAN India)
Tenure: 12-18months(Possible Extension)
Role Overview
We are seeking a highly skilled and experienced Senior iOS Developer to join our team on a 12-18
months contract with the potential for extension based on project requirements.
This role offers the opportunity to work with an Australian client in the automotive domain.
Key Responsibilities:
Mobile App Development:
● Design and develop mobile applications for iOS (Swift)
● Implement and maintain mobile user interfaces (UI) ensuring responsiveness, performance, and an
excellent user experience (UX).
● Integrate mobile apps with back-end services, APIs, and third-party libraries to enable real-time data
processing and functionality.
Back-End Development:
● Design and develop RESTful APIs, serverless functions, and databases to support mobile applications.
● Manage and optimize cloud services (AWS)
● Write and maintain server-side logic, ensuring scalability, security, and performance.
Collaborate with Cross-Functional Teams:
● Work closely with product managers, UX/UI designers, and other developers to define project
requirements and specifications.
● Participate in code reviews and maintain high standards of code quality and documentation.
Testing & Optimization:
● Write unit and integration tests to ensure app reliability and performance.
● Optimize mobile apps for speed and scalability while minimizing battery usage and resource consumption.
Continuous Improvement:
● Stay up to date with the latest industry trends, mobile development frameworks, and emerging
technologies.
● Continuously suggest improvements to enhance app functionality, security, and user experience.
Qualifications:
● Proven experience in developing mobile applications for both iOS and Android platforms.
● Strong proficiency in at least one mobile development language (Swift for iOS or
JavaScript/TypeScript for React Native).
● Solid understanding of mobile application architecture, patterns (MVVM, MVC), and mobile UI/UX
principles.
● Experience with backend technologies such as Node.js, Express, or Java, and familiarity with
databases (SQL/NoSQL).
● Knowledge of API integration (RESTful APIs, GraphQL) and working with cloud services (AWS,
Firebase, Google Cloud).
● Familiarity with mobile-specific performance optimization, security practices, and debugging
tools.
● Experience with version control systems (e.g., Git) and collaborative development platforms (e.g.,
GitHub, GitLab, Bitbucket).
● Familiarity with CI/CD pipelines and mobile app deployment processes (App Store, Google Play).
● Excellent problem-solving skills, attention to detail, and the ability to work independently or as
part of a team.
Preferred Qualifications
● Experience with cross-platform frameworks (e.g., React Native).
● Knowledge of mobile app testing frameworks (e.g., XCTest, Espresso, Jest).
● Familiarity with Agile development methodologies.
● Exposure to mobile app analytics tools (e.g., Firebase Analytics, Google Analytics).
● Experience with app deployment and release management tools.",$30.00,,"['$30.00', '']",Expert,"['Smartphone', 'Android', 'Swift', 'iOS Development', 'iOS', 'API Integration']",5 to 10,0.0,0.0,0.0,,,,,,,
android_developer,Build a step counter native module for React Native / Expo,https://www.upwork.com/jobs/Build-step-counter-native-module-for-React-Native-Expo_~021896473918892601040/?referrer_url_path=/nx/search/jobs/,Fixed-price,Denmark,"I am looking for a very simple proof-of-concept step counter Expo app for Android phones. The app should display the amount of walked steps per day since it was started the first time. As data source you have to use Android's Sensor API. It is very important that you **DO NOT** use Google Fit or Google Health and solely rely on the value you can obtain through the Android's Sensor API (https://developer.android.com/develop/sensors-and-location/sensors/sensors_motion)

**You should write a Native Module** that reads the step count via the Sensor API and makes that value available to Expo to render it on screen. Render the value centered on the screen. Black text on a white background. No need to spend time on styling, splash screen, graphics, app icon, upload to Google Play etc., as I am **ONLY** interested in the way how to access the step count from Expo.

You have to use the latest version of Expo and Kotlin (**VERY IMPORTANT**). Expo has simplified the way to create native modules through their Expo Modules API, so this link is a good starting point: https://docs.expo.dev/modules/overview/

## Deliveries
- Source code for the step counter app (as described above)

## Requirements
- Write your **own** native module to read the step count from the Android Sensor API
- **DO NOT** use the Google Fit or Google Health API
- **DO NOT** use the Expo Pedometer API as it is broken on Android (https://github.com/expo/expo/issues/9463)
- From TypeScript you should be able to call your native module via a function like `getCurrentStepCount()` to retrieve that value. Call that function within a `setInterval()` every 5 seconds
- 1 screen showing the current step count per day on a white background in the center and nothing else, e.g. ""2025-03-01: 8.666 steps | 2025-03-02: 7.653 steps | etc.""
- When the app is terminated by the user or the Android OS the step counting has to keep working.
- **DO NOT** use a Foreground Service to avoid getting terminated by the OS, as I do not want to show a notification on screen all the time (+ it drains the battery)
- Your proof of concept app should get the current step count from the Sensor API and persist it to storage  every 15 minutes, so when the app is opened you can attribute the walked steps to the respective day. Image you do not open the app for 3 days and you still want to know how many steps where walked on each day. Maybe the WorkManager API can help here.",$400.00,,"['$400.00', '']",Intermediate,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Kotlin', 'JavaScript']",10 to 15,13.0,16.0,2.0,,,,,,Tech & IT,Individual client
android_developer,Flutter Developer Needed for Bug Fixes and Feature Additions,https://www.upwork.com/jobs/Flutter-span-class-highlight-Developer-span-Needed-for-Bug-Fixes-and-Feature-Additions_~021896473862627209014/?referrer_url_path=/nx/search/jobs/,Fixed-price,Pakistan,We are seeking an experienced Flutter developer to make fixes and add two additional features to our existing mobile application for both Android and iOS platforms (backend Firebase). The ideal candidate should be proficient in Flutter and have a strong understanding of mobile app development. You will work collaboratively with our team to ensure a seamless integration of new functionalities while addressing any existing issues. Your expertise will help enhance user experience and app performance.,$25.00,,"['$25.00', '']",Intermediate,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Flutter']",10 to 15,1.0,3.0,2.0,,,,,,Tech & IT,Small company (2-9 people)
android_developer,Flutter Web App Development - Learning Management Features,https://www.upwork.com/jobs/Flutter-Web-App-span-class-highlight-Development-span-Learning-Management-Features_~021896472648534388432/?referrer_url_path=/nx/search/jobs/,Fixed-price,South Africa,"We are seeking an experienced Flutter developer to enhance our web app by building learning management features. The ideal candidate will focus on improving the app's quality, responsiveness, and reliability, ensuring a seamless user experience. You will work closely with our team to implement features that facilitate learning and engagement. A strong background in Flutter development and a keen eye for detail are essential. If you are passionate about creating impactful web applications, we would love to collaborate with you!","$1,500.00",,"['$1,500.00', '']",Intermediate,"['Landing Page', 'HTML', 'Web Development', 'CSS', 'WordPress', 'HubSpot', 'Web Design', 'Flutter', 'User Profile Creation']",20 to 50,3.0,0.0,0.0,,,,,,Education,Small company (2-9 people)
android_developer,Seeking an experienced app developer to develop and publish app,https://www.upwork.com/jobs/Seeking-experienced-app-span-class-highlight-developer-span-span-class-highlight-develop-span-and-publish-app_~021896472134595146275/?referrer_url_path=/nx/search/jobs/,Fixed-price,Bangladesh,"We are seeking an experienced mobile app developer with expertise in Google Play Console to design, build, and publish a sleek note-taking application. To ensure a seamless deployment process, candidates must have an active old Google Play Console account and a proven track record in app publishing.

Responsibilities:

Modify existing projects or develop new ones as assigned.
Finalize and publish the applications on your Google Play Console.
We look forward to discussing this opportunity further.",$210.00,,"['$210.00', '']",Entry,"['iOS Development', 'iOS', 'Android', 'Smartphone']",10 to 15,2.0,1.0,1.0,$1.5K,,,14.0,10.0,Tech & IT,Small company (2-9 people)
android_developer,VPN App with ads,https://www.upwork.com/jobs/VPN-App-with-ads_~021896459115526692318/?referrer_url_path=/nx/search/jobs/,Fixed-price,LKA,Looking to create and vpn app with ads integrated,$150.00,,"['$150.00', '']",Expert,"['Smartphone', 'VPN', 'Android', 'iOS Development', 'iOS']",Less than 5,1.0,3.0,1.0,$50,,,1.0,0.0,,
android_developer,Experienced Flutter developer,https://www.upwork.com/jobs/Experienced-Flutter-span-class-highlight-developer-span_~021896456030670626270/?referrer_url_path=/nx/search/jobs/,Fixed-price,Moldova,"We are seeking an experienced Flutter developer to address performance issues in our nightlife application built with Dart and Firebase. The primary task is to identify and resolve lag that affects the user experience. Candidates must have a strong understanding of Flutter performance optimization practices. If you have a track record of improving app performance and deep knowledge of Flutter frameworks, we would love to hear from you.",$10.00,,"['$10.00', '']",Intermediate,"['Smartphone', 'Android', 'iOS Development', 'iOS', 'Mobile App Development']",15 to 20,1.0,1.0,0.0,$3.3K,,,347.0,17.0,,
android_developer,Firebase Expert Needed for Short-Term Consultancy (5+ Years Experience),https://www.upwork.com/jobs/Firebase-Expert-Needed-for-Short-Term-Consultancy-Years-Experience_~021896455155524963815/?referrer_url_path=/nx/search/jobs/,Hourly,Switzerland,"We are seeking a highly skilled Firebase expert with over 5 years of experience for a short-term consultancy project. The ideal candidate will provide insights and guidance on optimizing our existing Firebase implementation, including database management, authentication, and hosting. You will collaborate with our development team to troubleshoot issues and implement best practices. Strong communication skills and the ability to work independently are essential. If you have a proven track record of successful Firebase projects, we would love to hear from you!",$20.00,$40.00,"['$20.00', '$40.00', '']",Expert,"['Smartphone', 'Android', 'iOS Development', 'Firebase', 'iOS', 'JavaScript']",50+,0.0,0.0,0.0,$138K,< 1 month,Less than 30 hrs/week,59.0,24.0,Tech & IT,Mid-sized company (10-99 people)
android_developer,Kotlin/Ktor backend engineer,https://www.upwork.com/jobs/Kotlin-Ktor-backend-engineer_~021896454759146458599/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking an experienced Kotlin/Java software engineer to join our team on a contract basis. The ideal candidate will have a strong background in backend development, with hands-on experience using Ktor, designing and implementing RESTful APIs, and deploying applications on Google Cloud and Kubernetes. Experience with Kotlin Multiplatform is a valuable bonus.",$15.00,$35.00,"['$15.00', '$35.00', '']",Intermediate,"['Python', 'PostgreSQL', 'Make.com', 'RESTful API', 'Kotlin', 'AI Agent Development', 'Java', 'Facebook Development']",5 to 10,0.0,0.0,0.0,$1.1K,6+ months,More than 30 hrs/week,2.0,2.0,,Small company (2-9 people)
android_developer,,https://www.upwork.com/jobs/Internal-Application-Distribution-with-House-Certificates_~021896406927868768054/?referrer_url_path=/nx/search/jobs/,,,,,,,,[],,,,,,,,,,,
android_developer,React Native: Mobile App Dev - iOS/Android,https://www.upwork.com/jobs/React-Native-Mobile-App-Dev-iOS-span-class-highlight-Android-span_~021896444235763490270/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"Paid Test: We a partially completed mobile app already on React Native which we need to refactor to domain/feature-based organization for the files.

Phase 1: Connect the APIs to our official web application. Currently this is missing.

Phase 2: Fix bugs

Phase 3: Expand features (TBD)",$20.00,$40.00,"['$20.00', '$40.00', '']",Expert,"['Smartphone', 'React Native', 'Android', 'iOS Development', 'iOS']",50+,15.0,16.0,1.0,$160K,6+ months,More than 30 hrs/week,130.0,30.0,,
android_developer,Mobile-Friendly Progressive Web App (PWA) to Replace Chrome Extension for Text Input Workflow,https://www.upwork.com/jobs/Mobile-Friendly-Progressive-Web-App-PWA-Replace-Chrome-Extension-for-Text-Input-Workflow_~021896442022193558051/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking an experienced web developer to transform our existing Chrome extension-based app into a mobile-friendly Progressive Web App (PWA) with a bookmarklet integration. The app supports users by streamlining text documentation for a third-party web system. The current app records notes via our website, transcribes them using the Deepgram API, processes them with OpenAI GPT prompts for formatting, and imports the text into the third-party system’s web fields via a Chrome extension. We need this functionality to work on mobile devices (iPhone, Android, tablets) that don’t support Chrome extensions, while retaining all features, including automated field imports and a secondary ""starter phrases"" tool.

Current Workflow:

Recording & Processing: Users record notes on our website. The audio is transcribed via Deepgram API, then processed by OpenAI GPT (via multiple prompts) to sort and rewrite the text for compatibility with the target system. Processed texts are saved and organized by date for users to import.
Text Import: On the third-party web system, users click the Chrome extension icon in the browser toolbar, opening a popup with a sorted list of transcribed texts. Selecting an entry auto-fills relevant text fields, and based on the text content, it may interact with checkboxes or dropdowns (e.g., checking an option or selecting from a list).
Starter Phrases: With the extension installed, small icons appear in the system’s text boxes. Users click these to save or insert pre-defined ""starter phrases"" for rapid input.
Project Goals:

Build a PWA that replicates the recording, transcription, and processing workflow.
Replace the Chrome extension with a bookmarklet that works on mobile browsers (Safari, Chrome), displaying a floating overlay with sorted transcribed texts for import into the target system’s fields.
Ensure the bookmarklet can auto-fill multiple text fields, trigger checkboxes, and select dropdowns based on text content.
Adapt the ""starter phrases"" feature for mobile, either via the bookmarklet overlay or a similar mechanism.
Optimize for affordability, reliability, and mobile usability (iPhone, Android, tablets).
Key Features:

PWA Interface:
Mobile-friendly UI for recording audio notes (via browser mic access).
Integrate Deepgram API for transcription and OpenAI API for text processing (existing prompts provided).
Store and display processed texts, sorted by date (e.g., ""March 2, 2025: 10:15 AM"").
Cloud syncing (e.g., Firebase) for cross-device access.
Bookmarklet Integration:
On the third-party web system, users trigger a bookmarklet to show a floating overlay with the sorted text list.
Selecting an entry auto-fills text fields (e.g., identified by ""notes"") and interacts with checkboxes or dropdowns (e.g., identified by ""stable"").
Handle the system’s HTML structure (will provide sample pages or field IDs if needed).
Starter Phrases:
Replicate the text box icons as a mobile-friendly feature (e.g., overlay buttons or a separate bookmarklet mode).
Allow saving and inserting phrases into the system’s fields.
Compatibility:
Works on iOS (Safari) and Android (Chrome), with testing on both.
Fallback to clipboard copy/paste if the system blocks DOM manipulation.
Deliverables:

Fully functional PWA hosted on a platform like Vercel or Firebase.
Bookmarklet script with overlay UI for integration with the target system.
Documentation for setup, usage, and maintenance.
Testing report confirming functionality on iPhone and Android with the third-party system.

Skills Required:

Web Development: Strong proficiency in HTML, CSS, JavaScript (ES6+), and modern frameworks (e.g., React, Vue, or vanilla JS).
PWA Experience: Proven experience building Progressive Web Apps with responsive design, Service Workers, and offline capabilities.
Bookmarklet/DOM Manipulation: Familiarity with writing bookmarklets or scripts to interact with third-party website DOMs (e.g., querySelector, event triggers).
API Integration: Experience with REST APIs (e.g., Deepgram, OpenAI) for audio transcription and text processing.
Mobile Browser Compatibility: Knowledge of Safari (iOS) and Chrome (Android) quirks, including Clipboard API and mic access.
Database/Storage: Basic experience with cloud storage (e.g., Firebase, Supabase) or local storage (IndexedDB).
Debugging: Ability to troubleshoot cross-browser issues and security restrictions (e.g., CSP).",$10.00,$50.00,"['$10.00', '$50.00', '']",Expert,"['AI App Development', 'AI Model Integration', 'HTML', 'Web Development', 'Payment Gateway Integration', 'CSS', 'Full-Stack Development', 'React', 'WordPress', 'WooCommerce', 'AI Agent Development', 'Web Application', 'PHP', 'JavaScript']",50+,3.0,0.0,0.0,$13K,3-6 months,Less than 30 hrs/week,2.0,0.0,Health & Fitness,Individual client
android_developer,App Designer for AI-Powered Health Recommendations App,https://www.upwork.com/jobs/App-Designer-for-Powered-Health-Recommendations-App_~021896441355450216995/?referrer_url_path=/nx/search/jobs/,Hourly,United States,"We are seeking an experienced app designer to create an engaging and user-friendly interface for our AI-powered health recommendations app. The ideal candidate will have a strong background in UI/UX design and experience in designing health or wellness applications. You will collaborate with our development team to ensure a seamless user experience that meets our goals. If you are passionate about health technology and design, we want to hear from you!",$10.00,$20.00,"['$10.00', '$20.00', '']",Intermediate,"['Smartphone', 'Web Development', 'Android', 'Mobile App Design', 'iOS', 'Web Design', 'Mobile UI Design', 'Figma', 'User Interface Design', 'Prototyping']",20 to 50,0.0,0.0,0.0,,1-3 months,,,,Travel & Hospitality,Small company (2-9 people)
android_developer,,https://www.upwork.com/jobs/250-span-class-highlight-Android-span-Chat-Code-block-not-displayed-correctly-57592-Expensify_~021896395434142233123/?referrer_url_path=/nx/search/jobs/,,,,,,,Expert,[],,,,,,,,,,,
